stat_time_day,campaign_id,average_video_play_per_user,conversion_rate,video_views_p75,cpm,spend,video_views_p100,conversion,impressions,clicks,video_watched_2s,cpc,ctr,average_video_play,total_complete_payment_rate,engaged_view_15s,video_watched_6s,video_views_p50,video_play_actions,video_views_p25,cost_per_conversion,engaged_view,shopping,shopping_sigla,campaign_name,objective_type
2026-06-11 00:00:00,1866451636143266,28.13,0.0,290,4.78,23.87,213,0,4993,1245,1979,0.02,24.93,6.43,0.0,1607,1859,599,4454,1691,0.0,2861,Nacoes Shopping,NS,TRAF - NAMORADOS,TRAFFIC
2026-06-12 00:00:00,1863928702907457,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - PROMO MAES,REACH
2026-06-21 00:00:00,1866441986593986,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - PROMO NAMORADOS 26,REACH
2026-06-11 00:00:00,1866441986593986,1.34,0.0,13,1.96,26.34,10,0,13406,18,950,1.46,0.13,1.15,0.0,38,137,19,13310,46,0.0,145,Nacoes Shopping,NS,ALC - PROMO NAMORADOS 26,REACH
2026-06-04 00:00:00,1866441986593986,1.11,0.0,24,2.12,34.14,17,0,16101,37,948,0.92,0.23,1.1,0.0,68,180,44,16021,129,0.0,195,Nacoes Shopping,NS,ALC - PROMO NAMORADOS 26,REACH
2026-06-19 00:00:00,1866451828239378,1.01,0.0,26,2.11,10.64,12,0,5043,0,312,0.0,0.0,1.0,0.0,16,62,47,5038,118,0.0,62,Nacoes Shopping,NS,ALC - TROCA DE FIGURINHAS,REACH
2026-06-09 00:00:00,1866451828239378,1.14,0.0,41,1.7,11.52,30,0,6770,0,472,0.0,0.0,1.14,0.0,37,88,69,6728,167,0.0,90,Nacoes Shopping,NS,ALC - TROCA DE FIGURINHAS,REACH
2026-06-29 00:00:00,1866451828239378,0.98,0.0,8,2.04,3.62,7,0,1776,0,92,0.0,0.0,0.97,0.0,7,17,13,1780,28,0.0,17,Nacoes Shopping,NS,ALC - TROCA DE FIGURINHAS,REACH
2026-06-14 00:00:00,1866451636143266,15.33,0.0,32,5.19,3.6,26,0,694,185,254,0.02,26.66,5.09,0.0,205,240,61,672,199,0.0,382,Nacoes Shopping,NS,TRAF - NAMORADOS,TRAFFIC
2026-06-04 00:00:00,1866451636143266,36.2,0.0,561,4.88,32.48,382,0,6654,2122,3152,0.02,31.89,7.76,0.0,2652,2956,1039,6103,2705,0.0,4549,Nacoes Shopping,NS,TRAF - NAMORADOS,TRAFFIC
2026-06-23 00:00:00,1866451828239378,1.98,0.0,18,1.89,9.06,12,0,4799,0,233,0.0,0.0,1.99,0.0,13,37,33,4775,82,0.0,38,Nacoes Shopping,NS,ALC - TROCA DE FIGURINHAS,REACH
2026-06-14 00:00:00,1866441986593986,1.22,0.0,1,1.84,2.33,0,0,1265,1,82,2.33,0.08,1.1,0.0,3,12,1,1259,4,0.0,13,Nacoes Shopping,NS,ALC - PROMO NAMORADOS 26,REACH
2026-06-27 00:00:00,1866441986593986,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - PROMO NAMORADOS 26,REACH
2026-07-02 00:00:00,1869534270825826,1.76,0.0,219,2.18,131.54,116,0,60377,0,4532,0.0,0.0,1.21,0.0,308,954,403,59699,1011,0.0,976,Nacoes Shopping,NS,ALC - SALE,REACH
2026-06-26 00:00:00,1866451828239378,2.96,0.0,15,2.11,7.44,10,0,3524,0,171,0.0,0.0,2.92,0.0,13,33,29,3509,63,0.0,33,Nacoes Shopping,NS,ALC - TROCA DE FIGURINHAS,REACH
2026-06-16 00:00:00,1866451828239378,1.14,0.0,29,1.72,11.11,19,0,6457,0,409,0.0,0.0,1.12,0.0,22,83,63,6432,150,0.0,83,Nacoes Shopping,NS,ALC - TROCA DE FIGURINHAS,REACH
2026-06-06 00:00:00,1866451828239378,1.07,0.0,36,1.7,12.09,17,0,7108,0,492,0.0,0.0,1.06,0.0,21,87,62,7072,173,0.0,88,Nacoes Shopping,NS,ALC - TROCA DE FIGURINHAS,REACH
2026-06-07 00:00:00,1866441986593986,1.46,0.0,13,1.73,28.93,7,0,16696,26,1305,1.11,0.16,1.2,0.0,68,182,20,16590,63,0.0,194,Nacoes Shopping,NS,ALC - PROMO NAMORADOS 26,REACH
2026-06-17 00:00:00,1866441986593986,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - PROMO NAMORADOS 26,REACH
2026-06-17 00:00:00,1866451636143266,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - NAMORADOS,TRAFFIC
2026-06-07 00:00:00,1866451636143266,33.76,0.0,503,4.97,29.99,359,0,6031,1878,3269,0.02,31.14,8.52,0.0,2437,3033,933,5580,2632,0.0,4504,Nacoes Shopping,NS,TRAF - NAMORADOS,TRAFFIC
2026-06-10 00:00:00,1866451636143266,27.46,0.0,276,4.93,26.12,187,0,5298,1269,2256,0.02,23.95,7.08,0.0,1566,2113,564,4439,1871,0.0,3095,Nacoes Shopping,NS,TRAF - NAMORADOS,TRAFFIC
2026-06-30 00:00:00,1866451636143266,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - NAMORADOS,TRAFFIC
2026-06-20 00:00:00,1866451828239378,1.02,0.0,24,1.79,10.09,18,0,5640,0,293,0.0,0.0,1.0,0.0,23,55,38,5623,105,0.0,57,Nacoes Shopping,NS,ALC - TROCA DE FIGURINHAS,REACH
2026-06-30 00:00:00,1866451828239378,0.94,0.0,0,2.53,0.22,0,0,87,0,4,0.0,0.0,0.93,0.0,0,1,1,88,2,0.0,1,Nacoes Shopping,NS,ALC - TROCA DE FIGURINHAS,REACH
2026-06-10 00:00:00,1866451828239378,1.32,0.0,38,1.84,11.92,25,0,6469,0,415,0.0,0.0,1.31,0.0,27,96,80,6429,166,0.0,94,Nacoes Shopping,NS,ALC - TROCA DE FIGURINHAS,REACH
2026-06-18 00:00:00,1863928955315249,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - PROMO MAES,TRAFFIC
2026-06-13 00:00:00,1866451828239378,1.06,0.0,31,1.8,12.16,20,0,6741,0,448,0.0,0.0,1.05,0.0,23,75,59,6710,162,0.0,73,Nacoes Shopping,NS,ALC - TROCA DE FIGURINHAS,REACH
2026-06-03 00:00:00,1866451828239378,1.08,0.0,25,1.89,13.25,15,0,7015,0,502,0.0,0.0,1.07,0.0,21,84,67,6992,188,0.0,89,Nacoes Shopping,NS,ALC - TROCA DE FIGURINHAS,REACH
2026-06-10 00:00:00,1866441986593986,1.64,0.0,21,2.1,27.32,13,0,13023,14,970,1.95,0.11,1.33,0.0,50,164,30,12905,64,0.0,165,Nacoes Shopping,NS,ALC - PROMO NAMORADOS 26,REACH
2026-07-08 00:00:00,1869534270825826,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - SALE,REACH
2026-07-03 00:00:00,1869534270825826,1.57,0.0,231,2.59,131.98,122,0,50990,0,4108,0.0,0.0,1.21,0.0,303,928,398,50417,922,0.0,933,Nacoes Shopping,NS,ALC - SALE,REACH
2026-07-03 00:00:00,1866451828239378,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - TROCA DE FIGURINHAS,REACH
2026-07-19 00:00:00,1869534270825826,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - SALE,REACH
2026-07-09 00:00:00,1869534270825826,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - SALE,REACH
2026-07-13 00:00:00,1866451828239378,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - TROCA DE FIGURINHAS,REACH
2026-07-04 00:00:00,1869534270825826,1.63,0.0,229,2.85,129.46,119,0,45358,0,3864,0.0,0.0,1.26,0.0,304,884,393,44786,885,0.0,878,Nacoes Shopping,NS,ALC - SALE,REACH
2026-07-03 00:00:00,1848504928619618,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2026-07-05 00:00:00,1869534510406689,4.35,0.0,84,8.56,34.65,38,0,4047,0,2004,0.0,0.0,3.97,0.0,243,786,158,4012,494,0.0,808,Nacoes Shopping,NS,Interações com a comunidade - NS,ENGAGEMENT
2026-07-07 00:00:00,1869534270825826,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - SALE,REACH
2026-07-04 00:00:00,1869534510406689,4.48,0.0,64,10.51,34.07,33,0,3242,0,1489,0.0,0.0,3.98,0.0,193,493,108,3217,310,0.0,512,Nacoes Shopping,NS,Interações com a comunidade - NS,ENGAGEMENT
2026-07-12 00:00:00,1869534510406689,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,Interações com a comunidade - NS,ENGAGEMENT
2026-07-25 00:00:00,1848504928619618,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2026-07-07 00:00:00,1869534510406689,3.97,0.0,28,11.98,16.31,11,0,1361,0,537,0.0,0.0,3.48,0.0,59,187,43,1344,123,0.0,188,Nacoes Shopping,NS,Interações com a comunidade - NS,ENGAGEMENT
2026-07-08 00:00:00,1869534510406689,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,Interações com a comunidade - NS,ENGAGEMENT
2026-07-03 00:00:00,1869534510406689,4.04,0.0,45,9.81,32.91,19,0,3355,0,1306,0.0,0.0,3.11,0.0,159,413,79,3320,263,0.0,439,Nacoes Shopping,NS,Interações com a comunidade - NS,ENGAGEMENT
2026-07-06 00:00:00,1869534270825826,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - SALE,REACH
2026-07-04 00:00:00,1866451636143266,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - NAMORADOS,TRAFFIC
2026-07-11 00:00:00,1869534510406689,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,Interações com a comunidade - NS,ENGAGEMENT
2026-07-06 00:00:00,1869534510406689,4.45,0.0,70,9.34,32.38,37,0,3467,0,1599,0.0,0.0,3.93,0.0,208,622,134,3425,385,0.0,645,Nacoes Shopping,NS,Interações com a comunidade - NS,ENGAGEMENT
2026-07-10 00:00:00,1869534270825826,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - SALE,REACH
2026-07-05 00:00:00,1869534270825826,3.0,0.0,69,3.06,47.53,39,0,15521,0,1366,0.0,0.0,2.52,0.0,93,285,116,15317,289,0.0,285,Nacoes Shopping,NS,ALC - SALE,REACH
2026-07-04 00:00:00,1866451828239378,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - TROCA DE FIGURINHAS,REACH
2026-08-12 00:00:00,1866451636143266,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - NAMORADOS,TRAFFIC
2026-08-10 00:00:00,1872627587449090,1.34,0.0,0,98.22,21.02,1,0,214,4,7,5.26,1.87,1.11,0.0,3,1,0,192,1,0.0,5,Nacoes Shopping,NS,TRAF - PAIS 26 ,TRAFFIC
2026-08-05 00:00:00,1872627587449090,1.36,0.0,0,166.71,25.34,0,0,152,3,9,8.45,1.97,1.21,0.0,3,2,2,142,2,0.0,3,Nacoes Shopping,NS,TRAF - PAIS 26 ,TRAFFIC
2026-08-13 00:00:00,1872627476581490,1.28,0.0,60,2.0,39.53,37,0,19750,40,1290,0.99,0.2,1.27,0.0,109,277,94,19569,235,0.0,295,Nacoes Shopping,NS,ALC - PAIS 26 ,REACH
2026-08-08 00:00:00,1872627476581490,1.47,0.0,43,2.05,45.92,29,0,22355,51,1527,0.9,0.23,1.46,0.0,103,330,94,22212,277,0.0,336,Nacoes Shopping,NS,ALC - PAIS 26 ,REACH
2026-08-28 00:00:00,1872627476581490,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - PAIS 26 ,REACH
2026-08-23 00:00:00,1872627476581490,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - PAIS 26 ,REACH
2026-08-18 00:00:00,1872627476581490,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - PAIS 26 ,REACH
2026-08-15 00:00:00,1872627587449090,1.28,0.0,1,67.76,40.32,0,0,595,5,26,8.06,0.84,1.02,0.0,6,5,1,531,4,0.0,11,Nacoes Shopping,NS,TRAF - PAIS 26 ,TRAFFIC
2026-08-08 00:00:00,1872627587449090,1.5,0.0,1,45.77,18.95,1,0,414,6,26,3.16,1.45,1.22,0.0,6,11,1,382,8,0.0,17,Nacoes Shopping,NS,TRAF - PAIS 26 ,TRAFFIC
2026-08-31 00:00:00,1863928955315249,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - PROMO MAES,TRAFFIC
2026-08-13 00:00:00,1872627587449090,1.34,0.0,0,53.09,26.65,1,0,502,4,27,6.66,0.8,1.18,0.0,6,7,1,443,6,0.0,13,Nacoes Shopping,NS,TRAF - PAIS 26 ,TRAFFIC
2026-08-18 00:00:00,1872627587449090,1.04,0.0,0,95.42,23.95,0,0,251,6,7,3.99,2.39,0.96,0.0,7,0,0,206,0,0.0,7,Nacoes Shopping,NS,TRAF - PAIS 26 ,TRAFFIC
2026-08-11 00:00:00,1872627587449090,0.96,0.0,0,24.09,4.77,0,0,198,2,3,2.39,1.01,0.87,0.0,1,1,0,172,1,0.0,2,Nacoes Shopping,NS,TRAF - PAIS 26 ,TRAFFIC
2026-08-06 00:00:00,1872627587449090,1.51,0.0,0,0.0,0.0,1,0,181,0,6,0.0,0.0,1.3,0.0,3,1,0,168,1,0.0,5,Nacoes Shopping,NS,TRAF - PAIS 26 ,TRAFFIC
2026-08-20 00:00:00,1872627476581490,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - PAIS 26 ,REACH
2026-08-15 00:00:00,1872627476581490,1.15,0.0,43,2.17,45.63,30,0,21066,43,1353,1.06,0.2,1.13,0.0,86,264,62,20890,213,0.0,277,Nacoes Shopping,NS,ALC - PAIS 26 ,REACH
2026-08-10 00:00:00,1872627476581490,1.17,0.0,63,2.05,43.96,42,0,21494,52,1586,0.85,0.24,1.16,0.0,124,305,99,21228,254,0.0,323,Nacoes Shopping,NS,ALC - PAIS 26 ,REACH
2026-08-05 00:00:00,1872627476581490,1.09,0.0,55,1.65,44.77,33,0,27076,45,1768,0.99,0.17,1.07,0.0,113,345,96,26874,285,0.0,362,Nacoes Shopping,NS,ALC - PAIS 26 ,REACH
2026-08-24 00:00:00,1872627476581490,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - PAIS 26 ,REACH
2026-08-19 00:00:00,1872627476581490,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - PAIS 26 ,REACH
2026-08-16 00:00:00,1872627587449090,1.2,0.0,0,33.07,23.88,0,0,722,5,34,4.78,0.69,1.06,0.0,7,7,2,631,6,0.0,12,Nacoes Shopping,NS,TRAF - PAIS 26 ,TRAFFIC
2026-08-14 00:00:00,1872627476581490,1.12,0.0,40,2.03,38.29,25,0,18862,51,1162,0.75,0.27,1.11,0.0,95,236,76,18684,196,0.0,256,Nacoes Shopping,NS,ALC - PAIS 26 ,REACH
2026-08-09 00:00:00,1872627476581490,1.17,0.0,52,1.95,44.91,33,0,22987,51,1577,0.88,0.22,1.15,0.0,113,317,90,22837,265,0.0,344,Nacoes Shopping,NS,ALC - PAIS 26 ,REACH
2026-08-04 00:00:00,1872627476581490,0.77,0.0,0,0.91,0.24,0,0,264,0,5,0.0,0.0,0.77,0.0,0,0,0,263,0,0.0,0,Nacoes Shopping,NS,ALC - PAIS 26 ,REACH
2026-08-19 00:00:00,1872627587449090,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - PAIS 26 ,TRAFFIC
2026-08-27 00:00:00,1872627476581490,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - PAIS 26 ,REACH
2026-08-22 00:00:00,1872627476581490,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - PAIS 26 ,REACH
2026-08-17 00:00:00,1872627476581490,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - PAIS 26 ,REACH
2026-08-14 00:00:00,1872627587449090,1.02,0.0,0,30.31,11.82,0,0,390,1,12,11.82,0.26,0.93,0.0,0,0,0,351,0,0.0,2,Nacoes Shopping,NS,TRAF - PAIS 26 ,TRAFFIC
2026-08-09 00:00:00,1872627587449090,1.15,0.0,0,62.52,18.13,0,0,290,12,15,1.51,4.14,1.1,0.0,9,1,0,254,0,0.0,11,Nacoes Shopping,NS,TRAF - PAIS 26 ,TRAFFIC
2026-08-07 00:00:00,1872627476581490,1.1,0.0,43,1.98,46.19,27,0,23311,39,1506,1.18,0.17,1.09,0.0,99,282,93,23132,236,0.0,293,Nacoes Shopping,NS,ALC - PAIS 26 ,REACH
2026-08-12 00:00:00,1872627476581490,1.15,0.0,39,2.0,40.14,28,0,20032,60,1313,0.67,0.3,1.13,0.0,103,267,86,19869,233,0.0,291,Nacoes Shopping,NS,ALC - PAIS 26 ,REACH
2026-08-26 00:00:00,1872627476581490,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - PAIS 26 ,REACH
2026-08-29 00:00:00,1866451828239378,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - TROCA DE FIGURINHAS,REACH
2026-08-11 00:00:00,1872627476581490,1.16,0.0,49,2.05,42.78,32,0,20842,50,1505,0.86,0.24,1.16,0.0,93,298,87,20555,243,0.0,314,Nacoes Shopping,NS,ALC - PAIS 26 ,REACH
2026-08-06 00:00:00,1872627476581490,1.25,0.0,47,1.88,46.26,28,0,24601,38,1536,1.22,0.15,1.24,0.0,88,278,81,24439,230,0.0,291,Nacoes Shopping,NS,ALC - PAIS 26 ,REACH
2026-08-21 00:00:00,1872627476581490,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - PAIS 26 ,REACH
2026-08-16 00:00:00,1872627476581490,1.64,0.0,19,2.1,21.38,13,0,10198,20,675,1.07,0.2,1.63,0.0,55,149,48,10101,127,0.0,159,Nacoes Shopping,NS,ALC - PAIS 26 ,REACH
2026-08-17 00:00:00,1872627587449090,1.22,0.0,1,119.33,66.11,1,0,554,5,20,13.22,0.9,1.02,0.0,5,3,1,479,3,0.0,8,Nacoes Shopping,NS,TRAF - PAIS 26 ,TRAFFIC
2026-08-12 00:00:00,1872627587449090,1.24,0.0,1,23.52,11.17,1,0,475,4,25,2.79,0.84,1.08,0.0,4,4,1,411,3,0.0,8,Nacoes Shopping,NS,TRAF - PAIS 26 ,TRAFFIC
2026-08-07 00:00:00,1872627587449090,1.24,0.0,0,40.74,5.5,0,0,135,2,5,2.75,1.48,0.97,0.0,2,0,0,130,0,0.0,3,Nacoes Shopping,NS,TRAF - PAIS 26 ,TRAFFIC
