campanha,campanha_id,objetivo,data,impressoes,alcance,frequencia,cliques,ctr,cpc,cpm,custo,link_click,valor_link_click,custo_link_click,landing_page_view,valor_landing_page_view,custo_landing_page_view,lead,valor_lead,custo_lead,purchase,valor_purchase,custo_purchase,add_to_cart,valor_add_to_cart,custo_add_to_cart,initiate_checkout,valor_initiate_checkout,custo_initiate_checkout,complete_registration,valor_complete_registration,custo_complete_registration,post_engagement,valor_post_engagement,custo_post_engagement,post_reaction,valor_post_reaction,custo_post_reaction,page_engagement,valor_page_engagement,custo_page_engagement,offsite_conversion.fb_pixel_purchase,valor_offsite_conversion.fb_pixel_purchase,custo_offsite_conversion.fb_pixel_purchase,offsite_conversion.fb_pixel_lead,valor_offsite_conversion.fb_pixel_lead,custo_offsite_conversion.fb_pixel_lead,offsite_conversion.fb_pixel_view_content,valor_offsite_conversion.fb_pixel_view_content,custo_offsite_conversion.fb_pixel_view_content,video_p25,video_p50,video_p75,video_p100,quality_ranking,engagement_rate_ranking,conversion_rate_ranking,outbound_clicks,age,shopping
ALC - COTTON,120245275442810260,OUTCOME_AWARENESS,2026-03-01,17149,10972,1.562978,61,0.355706,0.371148,1.320194,22.64,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2801.0,0,0.008083,16.0,0,0,2801.0,0,0.008083,0,0,0,0.0,0,0,0.0,0,0,276.0,145.0,94.0,48.0,,,,0.0,65+,GS
ALC - COTTON,120245275442810260,OUTCOME_AWARENESS,2026-03-01,4,4,1.0,0,0.0,0.0,2.5,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,Unknown,GS
ALC - TODO MUNDO EM PANICO,120245275605620260,OUTCOME_AWARENESS,2026-03-01,150784,93795,1.607591,241,0.159831,0.836307,1.33668,201.55,157.0,0,1.283758,74.0,0,2.723649,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6178.0,0,0.032624,50.0,0,0,6178.0,0,0.032624,0,0,0,0.0,0,0,0.0,0,0,133.0,45.0,29.0,16.0,,,,155.0,18-24,GS
ALC - TODO MUNDO EM PANICO,120245275605620260,OUTCOME_AWARENESS,2026-03-01,170919,107613,1.588275,438,0.256262,0.516781,1.324312,226.35,179.0,0,1.264525,88.0,0,2.572159,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,10064.0,0,0.022491,47.0,0,0,10064.0,0,0.022491,0,0,0,0.0,0,0,0.0,0,0,257.0,117.0,71.0,34.0,,,,177.0,25-34,GS
ALC - TODO MUNDO EM PANICO,120245275605620260,OUTCOME_AWARENESS,2026-03-01,84340,54915,1.535828,260,0.308276,0.427385,1.317524,111.12,54.0,0,2.057778,25.0,0,4.4448,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,7633.0,0,0.014558,23.0,0,0,7633.0,0,0.014558,0,0,0,0.0,0,0,0.0,0,0,207.0,85.0,42.0,18.0,,,,54.0,35-44,GS
ALC - TODO MUNDO EM PANICO,120245275605620260,OUTCOME_AWARENESS,2026-03-01,55003,33770,1.628753,165,0.299984,0.445515,1.336473,73.51,33.0,0,2.227576,8.0,0,9.18875,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6264.0,0,0.011735,23.0,0,0,6264.0,0,0.011735,0,0,0,0.0,0,0,0.0,0,0,109.0,40.0,25.0,11.0,,,,33.0,45-54,GS
ALC - TODO MUNDO EM PANICO,120245275605620260,OUTCOME_AWARENESS,2026-03-01,39641,25027,1.583929,163,0.41119,0.320491,1.317828,52.24,16.0,0,3.265,7.0,0,7.462857,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5118.0,0,0.010207,36.0,0,0,5118.0,0,0.010207,0,0,0,0.0,0,0,0.0,0,0,83.0,17.0,6.0,5.0,,,,16.0,55-64,GS
ALC - TODO MUNDO EM PANICO,120245275605620260,OUTCOME_AWARENESS,2026-03-01,22121,13519,1.63629,95,0.429456,0.311053,1.335835,29.55,6.0,0,4.925,1.0,0,29.55,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2836.0,0,0.01042,27.0,0,0,2836.0,0,0.01042,0,0,0,0.0,0,0,0.0,0,0,47.0,18.0,9.0,3.0,,,,6.0,65+,GS
ALC - TODO MUNDO EM PANICO,120245275605620260,OUTCOME_AWARENESS,2026-03-01,6,6,1.0,0,0.0,0.0,3.333333,0.02,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,Unknown,GS
ALC - Últimos eventos do GS,120245278626830260,OUTCOME_AWARENESS,2026-03-01,27254,18761,1.452694,21,0.077053,1.631905,1.25743,34.27,17.0,0,2.015882,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,138.0,0,0.248333,4.0,0,0,138.0,0,0.248333,0,0,0,0.0,0,0,0.0,0,0,64.0,45.0,15.0,3.0,,,,0.0,18-24,GS
ALC - Últimos eventos do GS,120245278626830260,OUTCOME_AWARENESS,2026-03-01,24637,18383,1.340206,30,0.121768,0.995,1.211592,29.85,23.0,0,1.297826,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,176.0,0,0.169602,1.0,0,0,176.0,0,0.169602,0,0,0,0.0,0,0,0.0,0,0,69.0,54.0,25.0,5.0,,,,0.0,25-34,GS
ALC - Últimos eventos do GS,120245278626830260,OUTCOME_AWARENESS,2026-03-01,8546,6572,1.300365,10,0.117014,1.027,1.201732,10.27,6.0,0,1.711667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,97.0,0,0.105876,1.0,0,0,97.0,0,0.105876,0,0,0,0.0,0,0,0.0,0,0,33.0,11.0,5.0,4.0,,,,0.0,35-44,GS
ALC - Últimos eventos do GS,120245278626830260,OUTCOME_AWARENESS,2026-03-01,3624,2767,1.309722,4,0.110375,1.0925,1.20585,4.37,4.0,0,1.0925,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,53.0,0,0.082453,0.0,0,0,53.0,0,0.082453,0,0,0,0.0,0,0,0.0,0,0,11.0,6.0,,,,,,0.0,45-54,GS
ALC - Últimos eventos do GS,120245278626830260,OUTCOME_AWARENESS,2026-03-01,1858,1372,1.354227,1,0.053821,2.37,1.275565,2.37,1.0,0,2.37,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,32.0,0,0.074063,1.0,0,0,32.0,0,0.074063,0,0,0,0.0,0,0,0.0,0,0,7.0,3.0,3.0,1.0,,,,0.0,55-64,GS
ALC - Últimos eventos do GS,120245278626830260,OUTCOME_AWARENESS,2026-03-01,975,738,1.321138,0,0.0,0.0,1.394872,1.36,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,18.0,0,0.075556,0.0,0,0,18.0,0,0.075556,0,0,0,0.0,0,0,0.0,0,0,4.0,2.0,,,,,,0.0,65+,GS
ALC - Últimos eventos do GS,120245278626830260,OUTCOME_AWARENESS,2026-03-01,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,Unknown,GS
ALC - ANIVERSARIO JOINVILLE GARTEN,120245447327370260,OUTCOME_AWARENESS,2026-03-01,17046,15189,1.12226,4,0.023466,5.67,1.330517,22.68,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3.0,0,7.56,1.0,0,0,3.0,0,7.56,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,18-24,GS
ALC - ANIVERSARIO JOINVILLE GARTEN,120245447327370260,OUTCOME_AWARENESS,2026-03-01,18615,16634,1.119093,7,0.037604,3.561429,1.339243,24.93,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3.0,0,8.31,1.0,0,0,3.0,0,8.31,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,25-34,GS
ALC - ANIVERSARIO JOINVILLE GARTEN,120245447327370260,OUTCOME_AWARENESS,2026-03-01,10897,10071,1.082018,6,0.055061,2.338333,1.28751,14.03,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5.0,0,2.806,1.0,0,0,5.0,0,2.806,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,35-44,GS
ALC - ANIVERSARIO JOINVILLE GARTEN,120245447327370260,OUTCOME_AWARENESS,2026-03-01,9573,8299,1.153512,9,0.094014,1.393333,1.309934,12.54,1.0,0,12.54,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3.0,0,4.18,1.0,0,0,3.0,0,4.18,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,45-54,GS
ALC - ANIVERSARIO JOINVILLE GARTEN,120245447327370260,OUTCOME_AWARENESS,2026-03-01,9427,8046,1.171638,7,0.074255,1.775714,1.318553,12.43,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3.0,0,4.143333,2.0,0,0,3.0,0,4.143333,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,55-64,GS
ALC - ANIVERSARIO JOINVILLE GARTEN,120245447327370260,OUTCOME_AWARENESS,2026-03-01,5877,5319,1.104907,7,0.119108,0.988571,1.177472,6.92,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,7.0,0,0.988571,4.0,0,0,7.0,0,0.988571,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,65+,GS
ALC- SEMANA DO CONSUMIDOR,120245447379270260,OUTCOME_AWARENESS,2026-03-01,109293,82704,1.321496,172,0.157375,1.276977,2.009644,219.64,146.0,0,1.504384,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1636.0,0,0.134254,5.0,0,0,1636.0,0,0.134254,0,0,0,0.0,0,0,0.0,0,0,3430.0,1485.0,909.0,667.0,,,,146.0,18-24,GS
ALC- SEMANA DO CONSUMIDOR,120245447379270260,OUTCOME_AWARENESS,2026-03-01,133786,103100,1.297633,205,0.15323,1.344488,2.060156,275.62,166.0,0,1.660361,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2532.0,0,0.108855,10.0,0,0,2532.0,0,0.108855,0,0,0,0.0,0,0,0.0,0,0,5857.0,2358.0,1337.0,965.0,,,,166.0,25-34,GS
ALC- SEMANA DO CONSUMIDOR,120245447379270260,OUTCOME_AWARENESS,2026-03-01,53555,45771,1.170064,70,0.130707,1.579714,2.064793,110.58,55.0,0,2.010545,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1401.0,0,0.078929,6.0,0,0,1401.0,0,0.078929,0,0,0,0.0,0,0,0.0,0,0,3852.0,1338.0,722.0,514.0,,,,55.0,35-44,GS
ALC- SEMANA DO CONSUMIDOR,120245447379270260,OUTCOME_AWARENESS,2026-03-01,24162,19902,1.214049,32,0.132439,1.61875,2.143862,51.8,24.0,0,2.158333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,845.0,0,0.061302,2.0,0,0,845.0,0,0.061302,0,0,0,0.0,0,0,0.0,0,0,2703.0,822.0,413.0,276.0,,,,24.0,45-54,GS
ALC- SEMANA DO CONSUMIDOR,120245447379270260,OUTCOME_AWARENESS,2026-03-01,10744,8928,1.203405,10,0.093075,2.25,2.094192,22.5,8.0,0,2.8125,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,490.0,0,0.045918,3.0,0,0,490.0,0,0.045918,0,0,0,0.0,0,0,0.0,0,0,1789.0,480.0,252.0,161.0,,,,8.0,55-64,GS
ALC- SEMANA DO CONSUMIDOR,120245447379270260,OUTCOME_AWARENESS,2026-03-01,5412,4542,1.191546,6,0.110865,1.935,2.145233,11.61,3.0,0,3.87,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,306.0,0,0.037941,1.0,0,0,306.0,0,0.037941,0,0,0,0.0,0,0,0.0,0,0,1088.0,302.0,145.0,85.0,,,,3.0,65+,GS
ALC- SEMANA DO CONSUMIDOR,120245447379270260,OUTCOME_AWARENESS,2026-03-01,7,7,1.0,0,0.0,0.0,1.428571,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,Unknown,GS
ALC - Super ZOO,120237697768620225,OUTCOME_AWARENESS,2026-02-10,246671,99362,2.482549,465,0.18851,0.664194,1.252073,308.85,326.0,0,0.947393,154.0,0,2.005519,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5541.0,0,0.055739,48.0,0,0,5541.0,0,0.055739,0,0,0,0.0,0,0,0.0,0,0,1238.0,215.0,101.0,58.0,,,,326.0,18-24,NS
ALC - Super ZOO,120237697768620225,OUTCOME_AWARENESS,2026-02-10,301466,125544,2.401278,616,0.204335,0.618458,1.263725,380.97,438.0,0,0.869795,199.0,0,1.914422,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,8262.0,0,0.046111,53.0,0,0,8262.0,0,0.046111,0,0,0,0.0,0,0,0.0,0,0,1680.0,317.0,161.0,90.0,,,,437.0,25-34,NS
ALC - Super ZOO,120237697768620225,OUTCOME_AWARENESS,2026-02-10,132027,57193,2.308447,268,0.202989,0.617724,1.25391,165.55,185.0,0,0.894865,89.0,0,1.860112,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6094.0,0,0.027166,35.0,0,0,6094.0,0,0.027166,0,0,0,0.0,0,0,0.0,0,0,1094.0,280.0,156.0,88.0,,,,185.0,35-44,NS
ALC - Super ZOO,120237697768620225,OUTCOME_AWARENESS,2026-02-10,56504,24213,2.333622,86,0.152202,0.838721,1.276547,72.13,62.0,0,1.163387,23.0,0,3.136087,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4258.0,0,0.01694,22.0,0,0,4258.0,0,0.01694,0,0,0,0.0,0,0,0.0,0,0,684.0,195.0,106.0,72.0,,,,62.0,45-54,NS
ALC - Super ZOO,120237697768620225,OUTCOME_AWARENESS,2026-02-10,29464,12820,2.298284,55,0.186668,0.661455,1.234727,36.38,38.0,0,0.957368,16.0,0,2.27375,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3633.0,0,0.010014,20.0,0,0,3633.0,0,0.010014,0,0,0,0.0,0,0,0.0,0,0,447.0,136.0,71.0,54.0,,,,38.0,55-64,NS
ALC - Super ZOO,120237697768620225,OUTCOME_AWARENESS,2026-02-10,13264,6048,2.193122,18,0.135706,0.891667,1.210042,16.05,12.0,0,1.3375,4.0,0,4.0125,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1755.0,0,0.009145,10.0,0,0,1755.0,0,0.009145,0,0,0,0.0,0,0,0.0,0,0,216.0,54.0,30.0,25.0,,,,12.0,65+,NS
ALC - Super ZOO,120237697768620225,OUTCOME_AWARENESS,2026-02-10,35,35,1.0,0,0.0,0.0,1.142857,0.04,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,0,0.04,0.0,0,0,1.0,0,0.04,0,0,0,0.0,0,0,0.0,0,0,1.0,,,,,,,0.0,Unknown,NS
ALC - FÉRIAS JAN 25,120237769674470225,OUTCOME_AWARENESS,2026-02-10,126128,51656,2.441691,195,0.154605,0.822017,1.270879,160.293373,150.0,0,1.068622,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3524.0,0,0.045486,23.0,0,0,3524.0,0,0.045486,0,0,0,0.0,0,0,0.0,0,0,1247.0,331.0,175.0,105.0,,,,148.0,18-24,NS
ALC - FÉRIAS JAN 25,120237769674470225,OUTCOME_AWARENESS,2026-02-10,143998,64823,2.221403,220,0.15278,0.824926,1.260322,181.483819,157.0,0,1.155948,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4776.0,0,0.037999,23.0,0,0,4776.0,0,0.037999,0,0,0,0.0,0,0,0.0,0,0,1567.0,448.0,196.0,127.0,,,,152.0,25-34,NS
ALC - FÉRIAS JAN 25,120237769674470225,OUTCOME_AWARENESS,2026-02-10,60625,28358,2.137845,74,0.122062,1.034752,1.263037,76.571611,46.0,0,1.6646,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2990.0,0,0.025609,11.0,0,0,2990.0,0,0.025609,0,0,0,0.0,0,0,0.0,0,0,868.0,262.0,112.0,61.0,,,,43.0,35-44,NS
ALC - FÉRIAS JAN 25,120237769674470225,OUTCOME_AWARENESS,2026-02-10,25302,12433,2.035068,28,0.110663,1.134667,1.255658,31.770669,21.0,0,1.512889,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1709.0,0,0.01859,8.0,0,0,1709.0,0,0.01859,0,0,0,0.0,0,0,0.0,0,0,425.0,127.0,61.0,35.0,,,,21.0,45-54,NS
ALC - FÉRIAS JAN 25,120237769674470225,OUTCOME_AWARENESS,2026-02-10,13441,6570,2.045814,13,0.096719,1.319259,1.275974,17.150361,8.0,0,2.143795,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1191.0,0,0.0144,4.0,0,0,1191.0,0,0.0144,0,0,0,0.0,0,0,0.0,0,0,269.0,73.0,36.0,23.0,,,,8.0,55-64,NS
ALC - FÉRIAS JAN 25,120237769674470225,OUTCOME_AWARENESS,2026-02-10,6115,3169,1.929631,4,0.065413,1.977542,1.293568,7.910166,2.0,0,3.955083,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,536.0,0,0.014758,3.0,0,0,536.0,0,0.014758,0,0,0,0.0,0,0,0.0,0,0,105.0,27.0,10.0,3.0,,,,2.0,65+,NS
ALC - FÉRIAS JAN 25,120237769674470225,OUTCOME_AWARENESS,2026-02-10,23,23,1.0,0,0.0,0.0,1.304375,0.030001,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,Unknown,NS
ALC - VERÃO/LOJAS,120237769884270225,OUTCOME_AWARENESS,2026-02-10,102153,41239,2.477097,145,0.141944,0.846345,1.201335,122.72,91.0,0,1.348571,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3675.0,0,0.033393,15.0,0,0,3675.0,0,0.033393,0,0,0,0.0,0,0,0.0,0,0,967.0,539.0,308.0,90.0,,,,0.0,18-24,NS
ALC - VERÃO/LOJAS,120237769884270225,OUTCOME_AWARENESS,2026-02-10,123613,53942,2.291591,183,0.148043,0.81612,1.208206,149.35,129.0,0,1.157752,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6013.0,0,0.024838,9.0,0,0,6013.0,0,0.024838,0,0,0,0.0,0,0,0.0,0,0,1545.0,888.0,487.0,147.0,,,,0.0,25-34,NS
ALC - VERÃO/LOJAS,120237769884270225,OUTCOME_AWARENESS,2026-02-10,56790,25367,2.238735,61,0.107413,1.139836,1.224335,69.53,32.0,0,2.172813,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4234.0,0,0.016422,2.0,0,0,4234.0,0,0.016422,0,0,0,0.0,0,0,0.0,0,0,987.0,511.0,317.0,113.0,,,,0.0,35-44,NS
ALC - VERÃO/LOJAS,120237769884270225,OUTCOME_AWARENESS,2026-02-10,26307,12363,2.127882,27,0.102634,1.201852,1.233512,32.45,19.0,0,1.707895,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2720.0,0,0.01193,8.0,0,0,2720.0,0,0.01193,0,0,0,0.0,0,0,0.0,0,0,583.0,277.0,165.0,73.0,,,,0.0,45-54,NS
ALC - VERÃO/LOJAS,120237769884270225,OUTCOME_AWARENESS,2026-02-10,15758,7336,2.148037,18,0.114228,1.056111,1.206371,19.01,15.0,0,1.267333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2235.0,0,0.008506,6.0,0,0,2235.0,0,0.008506,0,0,0,0.0,0,0,0.0,0,0,421.0,194.0,118.0,59.0,,,,0.0,55-64,NS
ALC - VERÃO/LOJAS,120237769884270225,OUTCOME_AWARENESS,2026-02-10,6940,3324,2.087846,12,0.172911,0.705833,1.220461,8.47,10.0,0,0.847,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1084.0,0,0.007814,7.0,0,0,1084.0,0,0.007814,0,0,0,0.0,0,0,0.0,0,0,194.0,74.0,38.0,21.0,,,,0.0,65+,NS
ALC - VERÃO/LOJAS,120237769884270225,OUTCOME_AWARENESS,2026-02-10,9,9,1.0,0,0.0,0.0,1.111111,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,Unknown,NS
ALC - ÓCULOS META OAKLEY,120237770000040225,OUTCOME_AWARENESS,2026-02-10,85550,36712,2.330301,138,0.161309,0.78773,1.270681,108.706801,106.0,0,1.025536,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2334.0,0,0.046575,7.0,0,0,2334.0,0,0.046575,0,0,0,0.0,0,0,0.0,0,0,483.0,83.0,42.0,21.0,,,,0.0,18-24,NS
ALC - ÓCULOS META OAKLEY,120237770000040225,OUTCOME_AWARENESS,2026-02-10,101487,47551,2.134277,136,0.134007,0.959089,1.28525,130.436161,96.0,0,1.35871,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3135.0,0,0.041606,4.0,0,0,3135.0,0,0.041606,0,0,0,0.0,0,0,0.0,0,0,571.0,99.0,50.0,28.0,,,,0.0,25-34,NS
ALC - ÓCULOS META OAKLEY,120237770000040225,OUTCOME_AWARENESS,2026-02-10,44642,22338,1.998478,40,0.089602,1.386209,1.242067,55.448368,25.0,0,2.217935,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1940.0,0,0.028582,1.0,0,0,1940.0,0,0.028582,0,0,0,0.0,0,0,0.0,0,0,268.0,44.0,21.0,10.0,,,,0.0,35-44,NS
ALC - ÓCULOS META OAKLEY,120237770000040225,OUTCOME_AWARENESS,2026-02-10,19468,9961,1.954422,15,0.07705,1.675284,1.290798,25.12926,12.0,0,2.094105,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1272.0,0,0.019756,3.0,0,0,1272.0,0,0.019756,0,0,0,0.0,0,0,0.0,0,0,136.0,22.0,8.0,4.0,,,,0.0,45-54,NS
ALC - ÓCULOS META OAKLEY,120237770000040225,OUTCOME_AWARENESS,2026-02-10,10879,5827,1.866998,12,0.110304,1.146633,1.264785,13.759595,7.0,0,1.965656,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,986.0,0,0.013955,2.0,0,0,986.0,0,0.013955,0,0,0,0.0,0,0,0.0,0,0,64.0,20.0,9.0,3.0,,,,0.0,55-64,NS
ALC - ÓCULOS META OAKLEY,120237770000040225,OUTCOME_AWARENESS,2026-02-10,4909,2715,1.808103,4,0.081483,1.569954,1.279245,6.279815,2.0,0,3.139908,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,513.0,0,0.012241,1.0,0,0,513.0,0,0.012241,0,0,0,0.0,0,0,0.0,0,0,30.0,8.0,5.0,2.0,,,,0.0,65+,NS
ALC - ÓCULOS META OAKLEY,120237770000040225,OUTCOME_AWARENESS,2026-02-10,12,12,1.0,0,0.0,0.0,1.666618,0.019999,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,Unknown,NS
ALC - Novidades Cinema GNC,120238216202110225,OUTCOME_AWARENESS,2026-02-10,29739,21617,1.375723,63,0.211843,0.585556,1.240459,36.89,50.0,0,0.7378,25.0,0,1.4756,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,72.0,0,0.512361,2.0,0,0,72.0,0,0.512361,0,0,0,0.0,0,0,0.0,0,0,42.0,20.0,16.0,15.0,,,,50.0,18-24,NS
ALC - Novidades Cinema GNC,120238216202110225,OUTCOME_AWARENESS,2026-02-10,27976,21471,1.302967,49,0.17515,0.697551,1.221762,34.18,35.0,0,0.976571,15.0,0,2.278667,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,46.0,0,0.743043,0.0,0,0,46.0,0,0.743043,0,0,0,0.0,0,0,0.0,0,0,38.0,14.0,9.0,6.0,,,,35.0,25-34,NS
ALC - Novidades Cinema GNC,120238216202110225,OUTCOME_AWARENESS,2026-02-10,10493,8366,1.254243,13,0.123892,0.962308,1.192223,12.51,10.0,0,1.251,5.0,0,2.502,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,15.0,0,0.834,0.0,0,0,15.0,0,0.834,0,0,0,0.0,0,0,0.0,0,0,15.0,7.0,4.0,3.0,,,,10.0,35-44,NS
ALC - Novidades Cinema GNC,120238216202110225,OUTCOME_AWARENESS,2026-02-10,3593,2711,1.325341,4,0.111328,1.145,1.274701,4.58,4.0,0,1.145,2.0,0,2.29,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5.0,0,0.916,0.0,0,0,5.0,0,0.916,0,0,0,0.0,0,0,0.0,0,0,8.0,1.0,1.0,1.0,,,,4.0,45-54,NS
ALC - Novidades Cinema GNC,120238216202110225,OUTCOME_AWARENESS,2026-02-10,1425,1124,1.267794,1,0.070175,1.77,1.242105,1.77,1.0,0,1.77,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4.0,0,0.4425,2.0,0,0,4.0,0,0.4425,0,0,0,0.0,0,0,0.0,0,0,5.0,1.0,1.0,,,,,1.0,55-64,NS
